,event_type,order_hash,order_type,chain,protocol_address,start_date,expiration_date,asset,quantity,maker,taker,payment,criteria,event_timestamp,is_private_listing,closing_date,nft,seller,buyer,transaction
0,order,0x49729029191017c544a3f67f03968dd12bf16c69e1ddfae8ea5201a864b49240,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720562975.0,1736460564.0,"{'identifier': '106968891900401063741132344938371400999057170434561918436159600690567304113834', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'blum.box', 'description': 'blum.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/ec7e3f4db11d6ba0869854e262ad9a63138e99a4385251ba6b5848e3c9b2eeaa', 'display_image_url': 'https://raw.seadn.io/files/bcbf9417294a140f3949b9f842c0f157.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/ec7e3f4db11d6ba0869854e262ad9a63138e99a4385251ba6b5848e3c9b2eeaa', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/106968891900401063741132344938371400999057170434561918436159600690567304113834', 'updated_at': '2024-07-02T21:44:28.033888', 'is_disabled': False, 'is_nsfw': False}",1,0x386ae4d6db89e0bbd41ef8cba13460edcf867420,,"{'quantity': '33000000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720563049,False,,,,,
1,order,0xaedefdd5ee2c58433e4135132b5b8454653725d408590feeb3ef3d8022393c86,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720561057.0,1721165912.0,"{'identifier': '28360466965013677521441507203322759464159777326749833790929091085748405325966', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'cypherpunk.box', 'description': 'cypherpunk.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/3eb3749907ab901116c4c003a3041781cd6e624d955b6aff1c44f8940a70d08e', 'display_image_url': 'https://raw.seadn.io/files/225c374c7be31b78e8239290dfd0b2bc.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/3eb3749907ab901116c4c003a3041781cd6e624d955b6aff1c44f8940a70d08e', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/28360466965013677521441507203322759464159777326749833790929091085748405325966', 'updated_at': '2024-07-02T21:44:25.068925', 'is_disabled': False, 'is_nsfw': False}",1,0x9a93ae4f408a1e7d178650ca9f7ab2135c512eda,,"{'quantity': '1000000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720561062,False,,,,,
2,order,0x9d15ad778c1865fa87e96f6fb85f90bed32d784c1162088b9045d3c1cfb50adb,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720544932.0,1720612765.0,"{'identifier': '112995818248598227413563035922538417765097114611379872878071292556350683227722', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': '777777.box', 'description': '777777.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/f9d15de07f20347c534de90b6c3bee03fcaf5527df62ac0cea17b09b04be264a', 'display_image_url': 'https://raw.seadn.io/files/57d9b06107f517a4219868c257635531.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/f9d15de07f20347c534de90b6c3bee03fcaf5527df62ac0cea17b09b04be264a', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/112995818248598227413563035922538417765097114611379872878071292556350683227722', 'updated_at': '2024-07-02T21:43:45.157209', 'is_disabled': False, 'is_nsfw': False}",1,0x9a93ae4f408a1e7d178650ca9f7ab2135c512eda,,"{'quantity': '77700000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720544938,False,,,,,
3,order,0x3682a15b341d33dd93f859a3029596e346769720a6eaa0f3192272cbc8c70347,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720527777.0,1720786974.0,"{'identifier': '27770965087809130486308303427788778761536724282739195480793840196610752831188', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'ia.box', 'description': 'ia.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/3d65cf29246bfc2d15c9de6a1b2da27052395e3738529982fd4a2906792cded4', 'display_image_url': 'https://raw.seadn.io/files/a24cbed2c9895e072c0fa17592e19557.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/3d65cf29246bfc2d15c9de6a1b2da27052395e3738529982fd4a2906792cded4', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/27770965087809130486308303427788778761536724282739195480793840196610752831188', 'updated_at': '2024-07-02T21:43:40.805889', 'is_disabled': False, 'is_nsfw': False}",1,0x8699b8b6c1163f29f6ab153bf890c0214d2d4df4,,"{'quantity': '1690000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720527923,False,,,,,
4,order,0xd76ea0933059e5d358e6768a87ac0358d4f7b6b3b77e5f8e433d5b7a2b23f4b8,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720527863.0,1723206142.0,"{'identifier': '111468288816422208343542313783732501795537062468824933623174130412214202920763', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'girl.box', 'description': 'girl.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/f670d0d0d841a45a4f691916ede1c99368fa22d48035e22c4675feabd847ef3b', 'display_image_url': 'https://raw.seadn.io/files/ff7b477ecfbd3e1e648a4d42a10610ae.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/f670d0d0d841a45a4f691916ede1c99368fa22d48035e22c4675feabd847ef3b', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/111468288816422208343542313783732501795537062468824933623174130412214202920763', 'updated_at': '2024-07-02T21:43:40.935646', 'is_disabled': False, 'is_nsfw': False}",1,0x8699b8b6c1163f29f6ab153bf890c0214d2d4df4,,"{'quantity': '960000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720527874,False,,,,,
5,order,0xbf33c4bcd70b09ffc2d32d45f3f683b0f006df5e617cf02cb9c27a9ada99b738,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720527863.0,1723206142.0,"{'identifier': '444241105380537566645596209007248070392182960965391049031390565197832547874', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'demon.box', 'description': 'demon.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/00fb6e7a679794ac056eaf6fc7c7ecd54bd8233aefcb744caaf6b72eb72c6e22', 'display_image_url': 'https://raw.seadn.io/files/cdd19dd42b4e0a4add870296c80a8db1.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/00fb6e7a679794ac056eaf6fc7c7ecd54bd8233aefcb744caaf6b72eb72c6e22', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/444241105380537566645596209007248070392182960965391049031390565197832547874', 'updated_at': '2024-07-02T21:43:49.102564', 'is_disabled': False, 'is_nsfw': False}",1,0x8699b8b6c1163f29f6ab153bf890c0214d2d4df4,,"{'quantity': '1000000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720527874,False,,,,,
6,order,0x6b7e130a142c009b0f86c9c6e6a306181178a21aa34478d0e82af8be972b5844,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720527863.0,1723206142.0,"{'identifier': '61445275927213013638316440954936211806326879103983412665563642717147416364542', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'ensvision.box', 'description': 'ensvision.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/87d8cb31ffc1415f094331f89a25ebc101a49710295599307ae7f233415a05fe', 'display_image_url': 'https://raw.seadn.io/files/ff84961f1128bf86c198b015646678a3.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/87d8cb31ffc1415f094331f89a25ebc101a49710295599307ae7f233415a05fe', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/61445275927213013638316440954936211806326879103983412665563642717147416364542', 'updated_at': '2024-07-02T21:43:27.779366', 'is_disabled': False, 'is_nsfw': False}",1,0x8699b8b6c1163f29f6ab153bf890c0214d2d4df4,,"{'quantity': '690000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720527874,False,,,,,
7,order,0x0d7dd37e58bc3247576097f9bfbb8643ac0cefa3347ca465ed1e027a65536cf0,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720527863.0,1723206142.0,"{'identifier': '27770965087809130486308303427788778761536724282739195480793840196610752831188', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'ia.box', 'description': 'ia.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/3d65cf29246bfc2d15c9de6a1b2da27052395e3738529982fd4a2906792cded4', 'display_image_url': 'https://raw.seadn.io/files/a24cbed2c9895e072c0fa17592e19557.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/3d65cf29246bfc2d15c9de6a1b2da27052395e3738529982fd4a2906792cded4', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/27770965087809130486308303427788778761536724282739195480793840196610752831188', 'updated_at': '2024-07-02T21:43:40.805889', 'is_disabled': False, 'is_nsfw': False}",1,0x8699b8b6c1163f29f6ab153bf890c0214d2d4df4,,"{'quantity': '1800000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720527873,False,,,,,
8,order,0xbdfc4dc088e44d2698a92c6b26ecce8f60ae755637f21c4a3fdb1ce28bce85cc,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720508240.0,1730264643.0,"{'identifier': '69885531230306938297930969300871050129434340890244506584897859094189422237148', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'coca-cola.box', 'description': 'coca-cola.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/9a81cf16d5caaacf3e634561da0a85df13dc5807a618c583baa12d86518155dc', 'display_image_url': 'https://raw.seadn.io/files/a6c682d5236924c6f8093a6275147a76.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/9a81cf16d5caaacf3e634561da0a85df13dc5807a618c583baa12d86518155dc', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/69885531230306938297930969300871050129434340890244506584897859094189422237148', 'updated_at': '2024-07-02T21:43:39.258684', 'is_disabled': False, 'is_nsfw': False}",1,0xef6d1449e9718c3e264448b97e86cc9a99d4f4c6,,"{'quantity': '18000000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720508246,False,,,,,
9,order,0x80980299361270cffa9b9a7d04e2f8773d4fe7d05a776d7006500d45aef8eb0d,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720507075.0,1720510509.0,"{'identifier': '66200487397983764234472335892053656356392636657903513091314996932192706711727', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'eyeofthepanda.xyz', 'description': 'eyeofthepanda.xyz - 3DNS Domain Name NFT - Powered by our Hybrid Onchain Metadata Service', 'image_url': 'https://nft.3dns.workers.dev/925c25e659df6674c15f83b50ffaf4b35b4ed5144676fe3272c7aac9c7f750af', 'display_image_url': 'https://raw.seadn.io/files/b304622c7c7c1726472381bafedaac0c.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/925c25e659df6674c15f83b50ffaf4b35b4ed5144676fe3272c7aac9c7f750af', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/66200487397983764234472335892053656356392636657903513091314996932192706711727', 'updated_at': '2024-07-05T05:25:08.176460', 'is_disabled': False, 'is_nsfw': False}",1,0x70798507b59a73c95acb9e7a037baa54a2250475,,"{'quantity': '2050000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720507149,False,,,,,
10,order,0x336b41e25c0a79b403abdbb7f9166a3311ef9ba5ca650102a57bf7d5c47d4571,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720506858.0,1720510509.0,"{'identifier': '66200487397983764234472335892053656356392636657903513091314996932192706711727', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'eyeofthepanda.xyz', 'description': 'eyeofthepanda.xyz - 3DNS Domain Name NFT - Powered by our Hybrid Onchain Metadata Service', 'image_url': 'https://nft.3dns.workers.dev/925c25e659df6674c15f83b50ffaf4b35b4ed5144676fe3272c7aac9c7f750af', 'display_image_url': 'https://raw.seadn.io/files/b304622c7c7c1726472381bafedaac0c.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/925c25e659df6674c15f83b50ffaf4b35b4ed5144676fe3272c7aac9c7f750af', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/66200487397983764234472335892053656356392636657903513091314996932192706711727', 'updated_at': '2024-07-05T05:25:08.176460', 'is_disabled': False, 'is_nsfw': False}",1,0x70798507b59a73c95acb9e7a037baa54a2250475,,"{'quantity': '1025000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720506934,False,,,,,
11,order,0x04abc28009c9ed65d3600fe405edf9a79157e6ba872aa361661f8187a64c57ee,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720491949.0,1730264595.0,"{'identifier': '36483739065970144890152487466948350132912289944112673288449235897370768753284', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'tony.box', 'description': 'tony.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/50a910856f8af72e94de54f129ed33a72404b73a609be9e05d0f6b8b7782c284', 'display_image_url': 'https://raw.seadn.io/files/29e9e0d3f4e406cefb593fbab033c89a.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/50a910856f8af72e94de54f129ed33a72404b73a609be9e05d0f6b8b7782c284', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/36483739065970144890152487466948350132912289944112673288449235897370768753284', 'updated_at': '2024-07-02T21:43:39.222699', 'is_disabled': False, 'is_nsfw': False}",1,0xef6d1449e9718c3e264448b97e86cc9a99d4f4c6,,"{'quantity': '5000000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720491957,False,,,,,
12,order,0x36ad6f86bdb275a69e4f784032857003897f302bb55bc3f8b85af7640be1609d,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720469446.0,1723147835.0,"{'identifier': '45190655384632829839548911530719979860817019944040684273793358159915953908988', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'li.box', 'description': 'li.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/63e901291010dcecdacca65587b771e4ea1e3629223006520638dd181c9b6cfc', 'display_image_url': 'https://raw.seadn.io/files/aeaf6f748af9d676b101ea7d1ecca49f.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/63e901291010dcecdacca65587b771e4ea1e3629223006520638dd181c9b6cfc', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/45190655384632829839548911530719979860817019944040684273793358159915953908988', 'updated_at': '2024-07-02T21:41:56.690604', 'is_disabled': False, 'is_nsfw': False}",1,0x674ca194b1676918affc538c162d35ba726aaf94,,"{'quantity': '3000000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720469451,False,,,,,
13,order,0x8dbc734c3481fa7e2f442529164b365630f5d9e69578524494daf65ed8c0e26a,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720469421.0,1723147821.0,"{'identifier': '47167535066677208744796842576718852287600866403876555808996492728228957268260', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'investor.box', 'description': 'investor.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/6847e0f7d222658814defa08e1eecd1f93d017eb47ff19a53f0fbf6146de2924', 'display_image_url': 'https://raw.seadn.io/files/fe3a76ccd60f054af1e8c69d25199a67.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/6847e0f7d222658814defa08e1eecd1f93d017eb47ff19a53f0fbf6146de2924', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/47167535066677208744796842576718852287600866403876555808996492728228957268260', 'updated_at': '2024-07-02T21:41:55.293683', 'is_disabled': False, 'is_nsfw': False}",1,0x674ca194b1676918affc538c162d35ba726aaf94,,"{'quantity': '3000000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720469431,False,,,,,
14,order,0x8f6801fc2be97b509631999bf4068f6ef67184873d9e2ff0420dcaa10078ec19,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720464818.0,1723143218.0,"{'identifier': '102837053965311614024299807764355435404054743830500633903720558798176908166925', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'pyokonin.quest', 'description': 'pyokonin.quest - 3DNS Domain Name NFT - Powered by our Hybrid Onchain Metadata Service', 'image_url': 'https://nft.3dns.workers.dev/e35bb5baddf907d5b61b6ac1534dd6c4e8b2b5169ecbac0a873b2f9ffc5f470d', 'display_image_url': 'https://raw.seadn.io/files/8f10477e68af0244bb2aceb85b36cb8e.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/e35bb5baddf907d5b61b6ac1534dd6c4e8b2b5169ecbac0a873b2f9ffc5f470d', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/102837053965311614024299807764355435404054743830500633903720558798176908166925', 'updated_at': '2024-07-06T14:26:31.692915', 'is_disabled': False, 'is_nsfw': False}",1,0xbdd23c5ded6033ced859646e1437252fdfdd7dd0,,"{'quantity': '1597969999999999890', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720464831,False,,,,,
15,order,0xbb89d971cb43c909f7b1e42becb23c7db1b7d4487ff9c8e5ec182cac7dab5cd3,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720464660.0,1723143060.0,"{'identifier': '83935080738302254378215602666491481632373324542118154450327533401108334790716', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'terryfashion.xyz', 'description': 'terryfashion.xyz - 3DNS Domain Name NFT - Powered by our Hybrid Onchain Metadata Service', 'image_url': 'https://nft.3dns.workers.dev/b9919279545e10acf066a894c11c7132861914d9198c7eab3451beb8d114483c', 'display_image_url': 'https://raw.seadn.io/files/0f819c13310e669b29c722b558261092.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/b9919279545e10acf066a894c11c7132861914d9198c7eab3451beb8d114483c', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/83935080738302254378215602666491481632373324542118154450327533401108334790716', 'updated_at': '2024-07-06T14:17:36.316629', 'is_disabled': False, 'is_nsfw': False}",1,0xbdd23c5ded6033ced859646e1437252fdfdd7dd0,,"{'quantity': '1500000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720464673,False,,,,,
16,order,0x8a7f47e538cc61ff9a0ed3802fc1bf6d9793fb93e81b6a9365a63b5c2d42b275,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720460837.0,1721065515.0,"{'identifier': '12443558039066272121906776897816439230888125103946412883842256159605214067750', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'content.box', 'description': 'content.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/1b82cde4263f6c1ab1ea891540fc0eb6345bfd240329e5f286eaab535f5ebc26', 'display_image_url': 'https://raw.seadn.io/files/c1359a39b8033f4b13accba4dfb97252.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/1b82cde4263f6c1ab1ea891540fc0eb6345bfd240329e5f286eaab535f5ebc26', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/12443558039066272121906776897816439230888125103946412883842256159605214067750', 'updated_at': '2024-07-02T21:41:55.158043', 'is_disabled': False, 'is_nsfw': False}",1,0x35e4da931f762b961fa880b172462851f283b9cc,,"{'quantity': '3000000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720460849,False,,,,,
17,order,0x924f80ab1a57af0e14e67001f025599371d2fa48635fa271d0ee39682c2e845c,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720460837.0,1721065515.0,"{'identifier': '47419625710712573282337678615372218684726159461175916329145529453846736871051', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 're.box', 'description': 're.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/68d68e997ea4f65a55325b310d08684fd7a23a222265ec2c88e191d6c2fb1e8b', 'display_image_url': 'https://raw.seadn.io/files/0d02406d529823c469a33802bbacef01.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/68d68e997ea4f65a55325b310d08684fd7a23a222265ec2c88e191d6c2fb1e8b', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/47419625710712573282337678615372218684726159461175916329145529453846736871051', 'updated_at': '2024-07-02T21:41:55.284774', 'is_disabled': False, 'is_nsfw': False}",1,0x35e4da931f762b961fa880b172462851f283b9cc,,"{'quantity': '3000000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720460848,False,,,,,
18,order,0x2ba4bd7b71014146eb6937b2ff7804276e6c0d96b3100a5e2de9d22817ee16ee,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1720460837.0,1721065515.0,"{'identifier': '52541452679754988881769732404972855197099888944988145919803618085797780733888', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'buy.box', 'description': 'buy.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/7429688a753f08118731a794156dd29ab9897cafda932dfd53bff06df17b3fc0', 'display_image_url': 'https://raw.seadn.io/files/511f0f6ef8e8a78c0a3eae8652d9af3b.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/7429688a753f08118731a794156dd29ab9897cafda932dfd53bff06df17b3fc0', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/52541452679754988881769732404972855197099888944988145919803618085797780733888', 'updated_at': '2024-07-02T21:41:51.463700', 'is_disabled': False, 'is_nsfw': False}",1,0x35e4da931f762b961fa880b172462851f283b9cc,,"{'quantity': '3000000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1720460848,False,,,,,
