,order_hash,chain,type,price,protocol_address,chain,order_hash,currency,price_string,price_in_eth,primary_recipient,identifier_or_criteria,start_time,end_time
129,0xc6edb37beb532cea8b86a002ce250d72d3a28e25d2ed8ed73fa2186f43ebbe33,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '5000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xc6edb37beb532cea8b86a002ce250d72d3a28e25d2ed8ed73fa2186f43ebbe33,ETH,5000000000000000000,5.0,0xb3E3A9Ca981eE3d1FA615127d4a8b257e4Ad619C,73961905336917518540639217034630576626406123780661455309840299771544300643734,1712003673,1727814866
130,0x5cb96057dde2dbfddd6534689f555c00722b2c7c71a2712a60cb4c05e5710c43,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '950000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x5cb96057dde2dbfddd6534689f555c00722b2c7c71a2712a60cb4c05e5710c43,ETH,950000000000000000,0.95,0xcD2797af670D8A2C55273fd212e46ec395d2b042,12305529349286279520877834889931822616612330154386754610025515312073968804323,1712056780,1727867960
131,0x0979e645196d7b28d727e4d6228df2a068fbdad55adbac1ef91af8e8bf150715,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '30000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x0979e645196d7b28d727e4d6228df2a068fbdad55adbac1ef91af8e8bf150715,ETH,30000000000000000000,30.0,0x77c69FF52A799BE5A1Fc9D39183a5Da8db5BBf84,6976965501211555076947541791261156907784984335447282506786318630987117505499,1712199320,1728010515
132,0x5b3bdff4512856f90e0d373262ddc1fa3e4d65959b19ad337c679a100875bfec,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x5b3bdff4512856f90e0d373262ddc1fa3e4d65959b19ad337c679a100875bfec,ETH,1000000000000000000,1.0,0xdd80AbdFAd76B65ABC6d43e4F1c58Da216E04F10,105933597633580090386568655393293310087374562407051964582977146489711691521303,1712222415,1728033584
133,0x45150cf529ad846dd5d9c68e700e5212746a16dd84e70b3da3201c6023a64945,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '2000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x45150cf529ad846dd5d9c68e700e5212746a16dd84e70b3da3201c6023a64945,ETH,2000000000000000000,2.0,0xdd80AbdFAd76B65ABC6d43e4F1c58Da216E04F10,113109561717185720403498976666630938367537206474664325604473931438743093868201,1712222574,1728033653
134,0x2aab411a744de4b8c3b62e6af0317ff43a4676627d49a7e24fa80c9898284611,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '2000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x2aab411a744de4b8c3b62e6af0317ff43a4676627d49a7e24fa80c9898284611,ETH,2000000000000000000,2.0,0xdd80AbdFAd76B65ABC6d43e4F1c58Da216E04F10,70695614435819829701219124637360856178391525569611445652482875126920555200986,1712222574,1728033653
135,0xb370c1bf630ad4151d9ed5ebfeecd0d54afb514db270d81c7c4735e4dd5928c9,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '2000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xb370c1bf630ad4151d9ed5ebfeecd0d54afb514db270d81c7c4735e4dd5928c9,ETH,2000000000000000000,2.0,0xdd80AbdFAd76B65ABC6d43e4F1c58Da216E04F10,3932821026989272365497626540874063577758949207436145901364949719678596179934,1712222574,1728033653
136,0x3e5bb44073e6bd17b6bc1f415dcbe2356890aeb9e786ea8280135cf9663798e7,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '2000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x3e5bb44073e6bd17b6bc1f415dcbe2356890aeb9e786ea8280135cf9663798e7,ETH,2000000000000000000,2.0,0xdd80AbdFAd76B65ABC6d43e4F1c58Da216E04F10,10466884311515715266837173641074909927902935958273326959850019544744536897122,1712222574,1728033653
137,0xc3dd19929ec28deb7f66b01f4d3b3336088611da7d15d9dc40f1cf2f9e1b689c,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '2000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xc3dd19929ec28deb7f66b01f4d3b3336088611da7d15d9dc40f1cf2f9e1b689c,ETH,2000000000000000000,2.0,0xdd80AbdFAd76B65ABC6d43e4F1c58Da216E04F10,69001596112026418214368348687302724940170937522457535162056215372043150386813,1712222574,1728033653
138,0x2b6bc85bfbacb6206b7b198c1b7b5d563fa27a8b8a5dfe148b5e3bcfff94a614,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '2000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x2b6bc85bfbacb6206b7b198c1b7b5d563fa27a8b8a5dfe148b5e3bcfff94a614,ETH,2000000000000000000,2.0,0xdd80AbdFAd76B65ABC6d43e4F1c58Da216E04F10,64780633176046330614773904001084774887919518762963148797962561548142805316610,1712222574,1728033653
139,0xddfd6ff2ee2f7ff72370870c00b7c443fbe6c6170bc2fddf14fa3dbb4a89b382,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '18800000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xddfd6ff2ee2f7ff72370870c00b7c443fbe6c6170bc2fddf14fa3dbb4a89b382,ETH,18800000000000000,0.0188,0xB8Aa764910229A4b2711CBed41553C3ba28D2de7,20642523988936283495043483541982724685176206554040706916622908911571812873243,1712475878,1728287071
140,0xaa04218de22cd0efadfaa5069351e8bbd498478957b3f3bef68d39a31e61fc6e,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '7000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xaa04218de22cd0efadfaa5069351e8bbd498478957b3f3bef68d39a31e61fc6e,ETH,7000000000000000000,7.0,0xf9FB863092ecDed7fDa372932cd891762E5A39eD,35215388347014135114809691295467038016594671330298605714397809814245495724740,1712583039,1728394235
141,0xde7fcbdfc3be59a699dee5a6beb874bfc7ad4759df5d2e0de23a09d8ab0369b1,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '25000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xde7fcbdfc3be59a699dee5a6beb874bfc7ad4759df5d2e0de23a09d8ab0369b1,ETH,25000000000000000000,25.0,0x20a604e883fb605C18f0C94578d8896180E32d16,22681899211371064081205579744989433741827679513762656843080325550718010583919,1712712642,1728523759
142,0x012e4d62286495b5f585415622be356296d1e2620df397da73f505a69844e12d,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '99000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x012e4d62286495b5f585415622be356296d1e2620df397da73f505a69844e12d,ETH,99000000000000000000,99.0,0x3F1c0EA76342Cc3427962452891F8DE8649a301B,103630415007535906696789966598750240449816803150000344924356827948236583331116,1712776287,1721874234
143,0xd7480cf607dbb000818ea49cff70d2aaab2631de3f7a7b4b406d8b59f188fc5b,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '45000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xd7480cf607dbb000818ea49cff70d2aaab2631de3f7a7b4b406d8b59f188fc5b,ETH,45000000000000000,0.045,0xcB96C516d2Bd13445807BEc8852fd77C94a06367,53028646691018683561961712583194145698291584020238154498709376008008300554802,1712826558,1728637753
144,0x61bba892ec30a7d7d29141a66d56f51da551398654f4c9d1791a49f3706ba043,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x61bba892ec30a7d7d29141a66d56f51da551398654f4c9d1791a49f3706ba043,ETH,1000000000000000000,1.0,0x5E4c61Aa894a9Dd08aFac8e03CA2BEe13be918b7,29231888907377184433847941973462435177088775389322686814194097924154510513454,1712968952,1720831340
145,0x377511f9c948508a2dd8ace67d189537967dde2a672d8a531f18fce3806a3fe7,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '250000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x377511f9c948508a2dd8ace67d189537967dde2a672d8a531f18fce3806a3fe7,ETH,250000000000000000,0.25,0x240ad467a71210629D71D4dE22ebde27951c83Fc,19140164709955892759993833552362174920029631085259100504887683307963135997786,1713064170,1723083591
146,0x15285a1548a2e1a18125ab83b08e0cf400df6968d62cf8d23aabd3a6bdee914d,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '100000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x15285a1548a2e1a18125ab83b08e0cf400df6968d62cf8d23aabd3a6bdee914d,ETH,100000000000000000,0.1,0x240ad467a71210629D71D4dE22ebde27951c83Fc,84293265773770605267117376503233055597893981634470132191997983552886534715628,1713194347,1722486446
147,0xfeb3629c3f0e7a16efb265c5a6e7c319186743ee1d7e50fcea2cae503051422b,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '50000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xfeb3629c3f0e7a16efb265c5a6e7c319186743ee1d7e50fcea2cae503051422b,ETH,50000000000000000,0.05,0x240ad467a71210629D71D4dE22ebde27951c83Fc,85435348642282189970714167729540733487641942009261828813373913751922153718697,1713194374,1722968937
148,0x942baecae2ac618bfd1f40bdec7a2c2cbf004534c3c8110bbc16d0b10c2a6396,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '69000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x942baecae2ac618bfd1f40bdec7a2c2cbf004534c3c8110bbc16d0b10c2a6396,ETH,69000000000000000,0.069,0x240ad467a71210629D71D4dE22ebde27951c83Fc,84499371955550836968162966101934148743560966094957214324285110654962646848737,1713194438,1722917719
149,0xc4ce9f9e36587aa1e7a09ceefc6915ff388727669ffed692fed5fdec1392ca48,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '69000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xc4ce9f9e36587aa1e7a09ceefc6915ff388727669ffed692fed5fdec1392ca48,ETH,69000000000000000,0.069,0x240ad467a71210629D71D4dE22ebde27951c83Fc,78474844065447732241262990594970227964287760889652545949075371172262957886003,1713194451,1722916586
150,0xbff081be34fa106c5bf4278db910ce78f2e24bf0ac9050d1f11b8df762ba2fb8,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '50000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xbff081be34fa106c5bf4278db910ce78f2e24bf0ac9050d1f11b8df762ba2fb8,ETH,50000000000000000,0.05,0x240ad467a71210629D71D4dE22ebde27951c83Fc,44122944980947429950337091583106598778557205107367535926225611468886350030926,1713194466,1722443506
151,0xf2ce8fc14264d070f6ff46e1ad94955d811a33e4082121de4c83aeb23105e652,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '50000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xf2ce8fc14264d070f6ff46e1ad94955d811a33e4082121de4c83aeb23105e652,ETH,50000000000000000,0.05,0x240ad467a71210629D71D4dE22ebde27951c83Fc,58656366442119735799626944357819534621421072022916404684867806985295372827756,1713194496,1722443414
152,0x2794028389a14f0319b3c66afa3bd0be64b1cf76baf1cfba8f978f6e833a832f,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '250000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x2794028389a14f0319b3c66afa3bd0be64b1cf76baf1cfba8f978f6e833a832f,ETH,250000000000000000,0.25,0x240ad467a71210629D71D4dE22ebde27951c83Fc,2454121627534230862184293766529247213925332744697370426997400046267903716826,1713255319,1729066514
153,0x3381563c510aa79dd2c2d959af86381ebd7b247e3d6f5fe4160536eebc468e6d,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '50000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x3381563c510aa79dd2c2d959af86381ebd7b247e3d6f5fe4160536eebc468e6d,ETH,50000000000000000000,50.0,0x19cE7d6Ede6d5633A0706F838984ABF29E36Efd5,47796023766006539301702143675322549286915821643378654915992036228066750111126,1713500847,1729312043
154,0x87e46f16a9a5c19c81182ac15fbd4915e617aea58f8d23d28b9fe87d86868fc9,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '29000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x87e46f16a9a5c19c81182ac15fbd4915e617aea58f8d23d28b9fe87d86868fc9,ETH,29000000000000000000,29.0,0x19cE7d6Ede6d5633A0706F838984ABF29E36Efd5,83485555542986161055738514514947541324412650802221580047818369642333261659676,1713500887,1729312084
155,0xf7bbfab54878126121b0dc980a5086ba63e15e579e23ab7a6d87806e23765a4d,optimism,english,"{'current': {'currency': 'WETH', 'decimals': 18, 'value': '10000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xf7bbfab54878126121b0dc980a5086ba63e15e579e23ab7a6d87806e23765a4d,WETH,10000000000000000,0.01,0x6D9af0A337740a4D9aeA937c84961A8335B4b045,11357962830696255797293808314614253202795791003600947788023264671679093969266,1713732941,1730148939
156,0xd39e44459a821f520b8278e056495d03531d7d7eca3b658627366340c73e8e03,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '750000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xd39e44459a821f520b8278e056495d03531d7d7eca3b658627366340c73e8e03,ETH,750000000000000000,0.75,0xd28248A70B46E525A2b6f327Ff3C2D81ba97dC2E,105166307681858180105439692585723613203969236468832354996042150438355862913014,1713748939,1729560135
157,0x2731ca6c91fde1655400ac23a51213834dedf0056e00e3dea4951332de321350,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '100000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x2731ca6c91fde1655400ac23a51213834dedf0056e00e3dea4951332de321350,ETH,100000000000000000,0.1,0x240ad467a71210629D71D4dE22ebde27951c83Fc,2454121627534230862184293766529247213925332744697370426997400046267903716826,1713755020,1729566216
158,0x0172cd83b02dceb59f47496920bd8546632c0edfd75fa8bed205705d95b37e98,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '10000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x0172cd83b02dceb59f47496920bd8546632c0edfd75fa8bed205705d95b37e98,ETH,10000000000000000000,10.0,0xC320e4eF78095F9ed0a44F457B2c47f57c2b8BdA,4593756123854348642133491610599701775759509767480003190229396837178486896113,1713891977,1729703174
159,0x8ff19f32ab02f034ca17140bcff4dae0189d5280944a1349d9a63a44972a67f8,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1500000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x8ff19f32ab02f034ca17140bcff4dae0189d5280944a1349d9a63a44972a67f8,ETH,1500000000000000000,1.5,0x97F6F6C5503b9Fe33cD774281be3e92ED1ee3b6f,75270179101124303670155272335272049663336094024105515513675999191282441439479,1713893206,1721767916
160,0x0afca7d89be6df4cc4b8087b937dfc38f71506e3451c1d689dd26c60ff6a37be,optimism,english,"{'current': {'currency': 'WETH', 'decimals': 18, 'value': '5000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x0afca7d89be6df4cc4b8087b937dfc38f71506e3451c1d689dd26c60ff6a37be,WETH,5000000000000000,0.005,0xb64F40708fa7170aFebd944c57E3B228f79f8020,80485991748020034248244926517394832009097143456991187337872170832726960373506,1713894215,1722361411
161,0x51a5a306f9761c0250fb6a3586ff87735c92386aa152185a6a29e841ea6868f7,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '3000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x51a5a306f9761c0250fb6a3586ff87735c92386aa152185a6a29e841ea6868f7,ETH,3000000000000000000,3.0,0x5717856A431fCAB27198B18aDCB0215E44F85583,114594766798683766976931249573918205395957483958343296081010925594096297008915,1713895370,1729706559
162,0x0a9f7b620b63e6d7b5e66c0c11d034a903320f5e0409b373a1ee723c8684b5e9,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '10000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x0a9f7b620b63e6d7b5e66c0c11d034a903320f5e0409b373a1ee723c8684b5e9,ETH,10000000000000000000,10.0,0xB4555ae046f87cbCfBDD19659559a2797aAcEF39,71799725687396828554567706524610408073224540287470490054190714426503811178371,1713898084,1729450016
163,0x681c4a494b485a13edf59b0bdd20dfd350c8b1fdb97f86aa352e83441ec236db,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1337000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x681c4a494b485a13edf59b0bdd20dfd350c8b1fdb97f86aa352e83441ec236db,ETH,1337000000000000000000,1337.0,0x1ED1DAb540433465c79Ae82da0c418D5999e87d8,27217574151926738486833462538405177645494912430026720319080292502438212208103,1713929104,1729740302
164,0xf1267bf3bc488c38c39056572fe7c19a45c188b13916111a4106a7055122d11a,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xf1267bf3bc488c38c39056572fe7c19a45c188b13916111a4106a7055122d11a,ETH,1000000000000000000,1.0,0x13918a208337F54005B8533B9d76D5B6e87303Bb,55134709468000504168283408403241995045571584789005492590713098950174414390701,1713946478,1729757670
165,0x5c5c05bf56b65c00fd7aeb40c2ab24201be10cbf80f30f757f35cd54c08056d7,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x5c5c05bf56b65c00fd7aeb40c2ab24201be10cbf80f30f757f35cd54c08056d7,ETH,1000000000000000000,1.0,0x13918a208337F54005B8533B9d76D5B6e87303Bb,97509034036244001880565886347287009167204753842417269977135337852210886650244,1713946507,1729757702
166,0xbf6f939f61bb7c10830ffedd93f4c86a09d1bd66a595bc1c3ceaa5bb85a920ed,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '5800000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xbf6f939f61bb7c10830ffedd93f4c86a09d1bd66a595bc1c3ceaa5bb85a920ed,ETH,5800000000000000000,5.8,0x13918a208337F54005B8533B9d76D5B6e87303Bb,35471890720379915460089853079934057938120650158366217221605059813513949214292,1713947189,1729758384
167,0x265dbec5dcbb739cf12bddbb1bc3cd9df4e58ad783db13508e82c3fdd1220ca4,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '69000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x265dbec5dcbb739cf12bddbb1bc3cd9df4e58ad783db13508e82c3fdd1220ca4,ETH,69000000000000000000,69.0,0xd178221f778a3f06A8fA98c9804eF68548639514,14480325627778677357280035777104154389534951046175118164351679867467325216585,1714031408,1729842604
168,0x684b297c5bc6b2a211662acea6a502b23dc6f4f56c9347138dd1c1356dde1a30,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1337000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x684b297c5bc6b2a211662acea6a502b23dc6f4f56c9347138dd1c1356dde1a30,ETH,1337000000000000000000,1337.0,0x1ED1DAb540433465c79Ae82da0c418D5999e87d8,9938972985115758133044024071430485968251405302605277151091150161402235864540,1714052412,1729863605
169,0x415e34557efbc548120f82b82f4293e8f9012d5487ed5782cc00fbde6bc73670,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1337000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x415e34557efbc548120f82b82f4293e8f9012d5487ed5782cc00fbde6bc73670,ETH,1337000000000000000000,1337.0,0x1ED1DAb540433465c79Ae82da0c418D5999e87d8,78439400081834506977602900007573707067449518076043024078991864676638983156614,1714052489,1729863686
170,0x344ac3593d028c75a002202cb745a4e897be17391f58cf246d0d04ff8954f458,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1337000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x344ac3593d028c75a002202cb745a4e897be17391f58cf246d0d04ff8954f458,ETH,1337000000000000000000,1337.0,0x1ED1DAb540433465c79Ae82da0c418D5999e87d8,66857384722590805651469537331565190091925144984066769847384743230171443408187,1714052525,1729863723
171,0x379b921ef054ecd9a57ac9bf1591c0c3dcefb94c36fe75a67a47a996ecc65888,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1337000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x379b921ef054ecd9a57ac9bf1591c0c3dcefb94c36fe75a67a47a996ecc65888,ETH,1337000000000000000000,1337.0,0x1ED1DAb540433465c79Ae82da0c418D5999e87d8,114321270406748226592765820689989957989138486247391994358046201275820382843488,1714052562,1729863759
172,0x3bc9e3795601ad3f64b049cb57ad8f42fc134ea3f36a9ab163bffa42318dc270,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1337000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x3bc9e3795601ad3f64b049cb57ad8f42fc134ea3f36a9ab163bffa42318dc270,ETH,1337000000000000000000,1337.0,0x1ED1DAb540433465c79Ae82da0c418D5999e87d8,13234406388624999753577264259391549965332701318140827230250559630495396629687,1714052593,1729863790
173,0x5b65be2d7dda918e2817c7319406b54d7e70cd5a8e995d00960b0fec3d6a3eb2,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1337000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x5b65be2d7dda918e2817c7319406b54d7e70cd5a8e995d00960b0fec3d6a3eb2,ETH,1337000000000000000000,1337.0,0x1ED1DAb540433465c79Ae82da0c418D5999e87d8,34743982105488174211482116853796025679079153800293600465365377522153395324472,1714052677,1729863874
174,0x9f78b70f8f9eb016f2ab49f49a627b30758d931731e45aca7562f4a4a0391038,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1337000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x9f78b70f8f9eb016f2ab49f49a627b30758d931731e45aca7562f4a4a0391038,ETH,1337000000000000000000,1337.0,0x1ED1DAb540433465c79Ae82da0c418D5999e87d8,267688450377821288385702119233923544895351142299576631837303286771872021085,1714052708,1729863906
175,0x1b155d843ce52ade248c92405ca712b9859b4f937a4473726f39c49248ec7309,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '13370000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x1b155d843ce52ade248c92405ca712b9859b4f937a4473726f39c49248ec7309,ETH,13370000000000000000000,13370.0,0x1ED1DAb540433465c79Ae82da0c418D5999e87d8,89975702013811008153268171775530785252911237434303430927853257751046960120931,1714052800,1729863946
176,0x8becca40b4ffea217ea6c57b7c4008432241b8f8e7a0f5df3cc97d9ffd182a05,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '6666000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x8becca40b4ffea217ea6c57b7c4008432241b8f8e7a0f5df3cc97d9ffd182a05,ETH,6666000000000000000000,6665.999999999999,0x1ED1DAb540433465c79Ae82da0c418D5999e87d8,98183838225218930083660332552365912394474777810179837004802995256583339040267,1714053488,1729864683
177,0xe5f9503d757beff7e22e507959544334c38d0545b81f41e113778dd39f3c2ece,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '40000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xe5f9503d757beff7e22e507959544334c38d0545b81f41e113778dd39f3c2ece,ETH,40000000000000000,0.04,0xF231D1075617f9da4C7B8AbFdfC16053958514c8,96917701379836407678588282814857146589799819989900676858518668446637554486953,1714100448,1721962841
178,0x12dc9f8f66d2b2071c82fc9159c256855f393502e36b70a836127c4feaaa083f,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '200000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x12dc9f8f66d2b2071c82fc9159c256855f393502e36b70a836127c4feaaa083f,ETH,200000000000000000,0.2,0xE1559aC4A9A09f795a3Be2Aaf1C37Fb641e38E6a,66934695303190609032064048803184112978696996497853910132635580237245815013894,1714109610,1727254853
179,0x469ecaff8662c16777447fc5969903d31b964cd3ed3f8f58b031d0a02b1ad587,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x469ecaff8662c16777447fc5969903d31b964cd3ed3f8f58b031d0a02b1ad587,ETH,1000000000000000000,1.0,0x1Bd953b21A0d1ed1A6De09421d99B19372C053B7,51963719251482706019087722812757394974488671394532097823330503989416178199105,1714154018,1729965097
180,0x0b6398714a46fc85937bb8209e240a25e944edf83621cd419a5e7972d5a075c3,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x0b6398714a46fc85937bb8209e240a25e944edf83621cd419a5e7972d5a075c3,ETH,1000000000000000000,1.0,0x1Bd953b21A0d1ed1A6De09421d99B19372C053B7,113083884413060695826681003219423358929172813989812908961539548356979261905409,1714154018,1729965097
181,0xba71468acf95129ef53711d04efbcfefe4504705cb94b540d7f6fba86896ef95,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xba71468acf95129ef53711d04efbcfefe4504705cb94b540d7f6fba86896ef95,ETH,1000000000000000000,1.0,0x1Bd953b21A0d1ed1A6De09421d99B19372C053B7,4064291080791850255496209510243138421062966749927871064882797709825636099386,1714154018,1729965097
182,0x810c1b7de853ec3709c0a4fceee98a6de684399c8bcfcc22f62c628c3e0d7b64,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x810c1b7de853ec3709c0a4fceee98a6de684399c8bcfcc22f62c628c3e0d7b64,ETH,1000000000000000000,1.0,0x1Bd953b21A0d1ed1A6De09421d99B19372C053B7,86753646237976722732782272728638493944362371731000652432224767610179013748964,1714154018,1729965097
183,0xe769617f131d3b793b2ee252fc31a135c2f195625012818e681fb6efc531c695,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '5000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xe769617f131d3b793b2ee252fc31a135c2f195625012818e681fb6efc531c695,ETH,5000000000000000000,5.0,0x9A153960d1d540e9443044fba6281776fB6A2c95,85199934306128163201749210454434504512959267155821951116433497825448173032857,1714184500,1729995698
184,0xfe754049550b95cebda0f9ccd5398141238bb08c1e45291c9028ead7773b5e6e,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '10000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xfe754049550b95cebda0f9ccd5398141238bb08c1e45291c9028ead7773b5e6e,ETH,10000000000000000000,10.0,0x255749ce8ab1dd14c09787E7405A15FF17c24459,27123716484237665689652868490787260978266182115691466888961339625111891839660,1714192166,1730003359
