,day,tokenid,tx_hash,__row_index
0,2024-07-12T18:00:00.000Z,1.3092461146517548e+76,0xa0d43e8b0b6be873f04127bb85fbd60977176f0956d1748e8783709f16557659,0
1,2024-07-12T18:00:00.000Z,1.3092461146517548e+76,0xa0d43e8b0b6be873f04127bb85fbd60977176f0956d1748e8783709f16557659,1
2,2024-07-12T17:00:00.000Z,7.443702137596181e+76,0x5645526700eddff125e36e151a8032f4a6d54d8f46a33ee6fc2b1eb1ccfd2cf6,2
3,2024-07-12T17:00:00.000Z,7.443702137596181e+76,0x5645526700eddff125e36e151a8032f4a6d54d8f46a33ee6fc2b1eb1ccfd2cf6,3
4,2024-07-12T16:00:00.000Z,4.481510896453206e+76,0xe2b506c0ca6b6edd3a34d75edaf4972c88243a416b8188c7247a1579abd1dc20,4
5,2024-07-12T16:00:00.000Z,4.481510896453206e+76,0xe2b506c0ca6b6edd3a34d75edaf4972c88243a416b8188c7247a1579abd1dc20,5
6,2024-07-12T15:00:00.000Z,1.3508199234271048e+76,0x6cfea18ab98efcdf14e205a0e99ecfe4efab7736d487fbc4839540b628b830cb,6
7,2024-07-12T15:00:00.000Z,1.3508199234271048e+76,0x6cfea18ab98efcdf14e205a0e99ecfe4efab7736d487fbc4839540b628b830cb,7
8,2024-07-12T14:00:00.000Z,1.035773558591233e+76,0xc9e2ba32531bc279db87e192a25fd2e8dc1d7169d8df2be248e6ab594a131c68,8
9,2024-07-12T14:00:00.000Z,1.035773558591233e+76,0xc9e2ba32531bc279db87e192a25fd2e8dc1d7169d8df2be248e6ab594a131c68,9
10,2024-07-12T14:00:00.000Z,4.7113213216228035e+76,0x0fd277163fad58b11f7224aa8b9f4670f4ef7693eedab540f2f1f7801b757df8,10
11,2024-07-12T14:00:00.000Z,4.7113213216228035e+76,0x0fd277163fad58b11f7224aa8b9f4670f4ef7693eedab540f2f1f7801b757df8,11
12,2024-07-12T08:00:00.000Z,3.731845681522425e+76,0xa5fcfba6af465b64747484013a9698de49ee3bb52b384e0c381acd3b04a6b258,12
13,2024-07-12T08:00:00.000Z,3.731845681522425e+76,0xa5fcfba6af465b64747484013a9698de49ee3bb52b384e0c381acd3b04a6b258,13
14,2024-07-12T07:00:00.000Z,7.812183659254321e+76,0x62a186c6f66aa0b17ed19539998c4c5a26ee5e1003f555c53ea7852871f9f20a,14
15,2024-07-12T07:00:00.000Z,7.812183659254321e+76,0x62a186c6f66aa0b17ed19539998c4c5a26ee5e1003f555c53ea7852871f9f20a,15
16,2024-07-12T07:00:00.000Z,6.973667047573291e+76,0x92af79aa47ca4f1854fba0d81f79fcd562056a80292f5bc2684f45b9db4cbd94,16
17,2024-07-12T07:00:00.000Z,6.973667047573291e+76,0x92af79aa47ca4f1854fba0d81f79fcd562056a80292f5bc2684f45b9db4cbd94,17
18,2024-07-12T06:00:00.000Z,6.6021505114252e+76,0x8546c117ea8ce58cfdcfca8a7c2a964e34b46a5e4bc0d2555a10a72d91846f34,18
19,2024-07-12T06:00:00.000Z,6.6021505114252e+76,0x8546c117ea8ce58cfdcfca8a7c2a964e34b46a5e4bc0d2555a10a72d91846f34,19
20,2024-07-12T04:00:00.000Z,8.941494730094717e+76,0x65d80d108d729ee8c30f269a15bc137d608192bf7d15ee572ea319c0f1f5514b,20
21,2024-07-12T04:00:00.000Z,8.941494730094717e+76,0x65d80d108d729ee8c30f269a15bc137d608192bf7d15ee572ea319c0f1f5514b,21
22,2024-07-12T04:00:00.000Z,1.6859840074434088e+76,0xa179b14cbe9ed1c3c7950527f9f2689ae7d51c57d9453fae4606c7bcefd35188,22
23,2024-07-12T04:00:00.000Z,1.6859840074434088e+76,0xa179b14cbe9ed1c3c7950527f9f2689ae7d51c57d9453fae4606c7bcefd35188,23
24,2024-07-12T03:00:00.000Z,9.6075335644659e+76,0xd710c38824ae5a5c9bf17d4b5a55f81946f775ac54493542fd077217b112ff92,24
25,2024-07-12T03:00:00.000Z,9.6075335644659e+76,0xd710c38824ae5a5c9bf17d4b5a55f81946f775ac54493542fd077217b112ff92,25
26,2024-07-12T00:00:00.000Z,4.3925952204252313e+76,0x7fea3614272057762f288d69c0098e4269dcc6ae72ef2170a628f51d475291a5,26
27,2024-07-12T00:00:00.000Z,4.3925952204252313e+76,0x7fea3614272057762f288d69c0098e4269dcc6ae72ef2170a628f51d475291a5,27
28,2024-07-11T23:00:00.000Z,4.617162985395249e+76,0x0a2662d9b2f0afdebd5eb87069c50ba3c93cf8ce9e71f9ca02fe5c1b9c6c21c7,28
29,2024-07-11T23:00:00.000Z,4.617162985395249e+76,0x0a2662d9b2f0afdebd5eb87069c50ba3c93cf8ce9e71f9ca02fe5c1b9c6c21c7,29
30,2024-07-11T20:00:00.000Z,2.8355205862616096e+76,0xeb0b7ab47526d847a8cde713f1ce489fcfc2e77cfdc2899c7718538fb43d6ea1,30
31,2024-07-11T20:00:00.000Z,2.8355205862616096e+76,0xeb0b7ab47526d847a8cde713f1ce489fcfc2e77cfdc2899c7718538fb43d6ea1,31
32,2024-07-11T20:00:00.000Z,9.798655166194745e+76,0x612a080514e24d6dcaed3ea2371e73705d714a1c78e1d1eca7b63143c941596e,32
33,2024-07-11T20:00:00.000Z,9.798655166194745e+76,0x612a080514e24d6dcaed3ea2371e73705d714a1c78e1d1eca7b63143c941596e,33
34,2024-07-11T20:00:00.000Z,9.983039328107609e+76,0x7cf38bbafe8df0a0dbd45436c8b078f34b7aedee9f545364d889ce8e734b436b,34
35,2024-07-11T20:00:00.000Z,9.983039328107609e+76,0x7cf38bbafe8df0a0dbd45436c8b078f34b7aedee9f545364d889ce8e734b436b,35
36,2024-07-11T20:00:00.000Z,5.492499038074004e+76,0x9567a9f8cea8f9b127586ae17ce126c05f706756aaa37591bddaa9db34330bbf,36
37,2024-07-11T20:00:00.000Z,5.492499038074004e+76,0x9567a9f8cea8f9b127586ae17ce126c05f706756aaa37591bddaa9db34330bbf,37
38,2024-07-11T20:00:00.000Z,1.0822424978198591e+77,0x82a7a1591f1a70587cfb39ce90ec51bb8643c0e2f40d5336353d4b5769848126,38
39,2024-07-11T20:00:00.000Z,1.0822424978198591e+77,0x82a7a1591f1a70587cfb39ce90ec51bb8643c0e2f40d5336353d4b5769848126,39
40,2024-07-11T20:00:00.000Z,6.402982490834784e+75,0x558b313654ddf1c0a87ca5ec62c4678b85c213f8297d943d24a5e7f37fc89b41,40
41,2024-07-11T20:00:00.000Z,6.402982490834784e+75,0x558b313654ddf1c0a87ca5ec62c4678b85c213f8297d943d24a5e7f37fc89b41,41
42,2024-07-11T20:00:00.000Z,1.826924418748927e+75,0x55c2d04d8432ac6365419c377f93e320b35329b06aa70b11d9d52704004cbcdc,42
43,2024-07-11T20:00:00.000Z,1.826924418748927e+75,0x55c2d04d8432ac6365419c377f93e320b35329b06aa70b11d9d52704004cbcdc,43
44,2024-07-11T20:00:00.000Z,6.680351690225944e+76,0xbed56ff0a8680ee1e1c9f4520baa5068981ac1d1346e4b5bed9942776eff619d,44
45,2024-07-11T20:00:00.000Z,6.680351690225944e+76,0xbed56ff0a8680ee1e1c9f4520baa5068981ac1d1346e4b5bed9942776eff619d,45
46,2024-07-11T18:00:00.000Z,4.5358868709686227e+76,0xb1dfeb1ea5d3a33e248db4c7b83cd168dfcdcd4d35602d8874207c375e3031ec,46
47,2024-07-11T18:00:00.000Z,4.5358868709686227e+76,0xb1dfeb1ea5d3a33e248db4c7b83cd168dfcdcd4d35602d8874207c375e3031ec,47
48,2024-07-11T17:00:00.000Z,9.363159839091361e+76,0x966ed1898097dc16f1861fa6e74c33e02bf92ea8d499089424c43d4baaacad6f,48
49,2024-07-11T17:00:00.000Z,9.363159839091361e+76,0x966ed1898097dc16f1861fa6e74c33e02bf92ea8d499089424c43d4baaacad6f,49
50,2024-07-11T16:00:00.000Z,1.74157513288285e+76,0x9ef617cdb83a2d520f2c89fe4d1a2eb7383cc8926eb9cdff2cdfa0ff9b8ebeff,50
51,2024-07-11T16:00:00.000Z,1.74157513288285e+76,0x9ef617cdb83a2d520f2c89fe4d1a2eb7383cc8926eb9cdff2cdfa0ff9b8ebeff,51
52,2024-07-11T16:00:00.000Z,9.600582816159993e+76,0x39b34ed99f197fbd634b318a99bd87cc73e383c9561124d6e98934165ad82d1c,52
53,2024-07-11T16:00:00.000Z,9.600582816159993e+76,0x39b34ed99f197fbd634b318a99bd87cc73e383c9561124d6e98934165ad82d1c,53
54,2024-07-11T16:00:00.000Z,2.942069516867925e+76,0x1025043c8ae19ca068b87804ed8a0031d47f0c24e9ea90e4837f72191943f8d3,54
55,2024-07-11T16:00:00.000Z,2.942069516867925e+76,0x1025043c8ae19ca068b87804ed8a0031d47f0c24e9ea90e4837f72191943f8d3,55
56,2024-07-11T16:00:00.000Z,7.037513483863174e+76,0x76aa00e436425ad6c390d0f2cb8dd3845d660b59a925d44c12dcbd3dd9eeebc8,56
57,2024-07-11T16:00:00.000Z,7.037513483863174e+76,0x76aa00e436425ad6c390d0f2cb8dd3845d660b59a925d44c12dcbd3dd9eeebc8,57
58,2024-07-11T16:00:00.000Z,4.003351405119068e+76,0xff3f8e888b3cf5546dc1d4b5bc41cea5b56cb0218eaa2974a8675bda84642148,58
59,2024-07-11T16:00:00.000Z,4.003351405119068e+76,0xff3f8e888b3cf5546dc1d4b5bc41cea5b56cb0218eaa2974a8675bda84642148,59
60,2024-07-11T16:00:00.000Z,3.43276023697142e+76,0x19bbbce9d4c59e589c10c37cb955551e03dcffc81291fad4fa38f071f9ed893f,60
61,2024-07-11T16:00:00.000Z,3.43276023697142e+76,0x19bbbce9d4c59e589c10c37cb955551e03dcffc81291fad4fa38f071f9ed893f,61
62,2024-07-11T16:00:00.000Z,8.986583546811718e+76,0xad6a0d0229f6d670f9891fb7a095cd6374f18b7b6b4d8eadc6927e0bceaf1409,62
63,2024-07-11T16:00:00.000Z,8.986583546811718e+76,0xad6a0d0229f6d670f9891fb7a095cd6374f18b7b6b4d8eadc6927e0bceaf1409,63
64,2024-07-11T03:00:00.000Z,3.8182823981138174e+76,0x2471b3491d23144d0da61ee7cce29c9c1b20f8312fc1b0b79ec8760106ec46d4,64
65,2024-07-11T03:00:00.000Z,3.8182823981138174e+76,0x2471b3491d23144d0da61ee7cce29c9c1b20f8312fc1b0b79ec8760106ec46d4,65
66,2024-07-11T03:00:00.000Z,8.426688058283029e+76,0xf686a4abe25c26d117778f4676e8cbaa9cefe8dbf8baee6a87f600dd816e5f37,66
67,2024-07-11T03:00:00.000Z,8.426688058283029e+76,0xf686a4abe25c26d117778f4676e8cbaa9cefe8dbf8baee6a87f600dd816e5f37,67
68,2024-07-10T20:00:00.000Z,1.0198326151521268e+77,0x4ebc1ec142d21764f2c658c0307f98fc5ac17045a74d0caa6f7482b2a1ad1d89,68
69,2024-07-10T20:00:00.000Z,1.0198326151521268e+77,0x4ebc1ec142d21764f2c658c0307f98fc5ac17045a74d0caa6f7482b2a1ad1d89,69
70,2024-07-10T20:00:00.000Z,5.0794621107917e+76,0xf3fe57b0418d3f6b3f95dc94585f7c1d3af0a8c1e94574df32d48ac2e12bf151,70
71,2024-07-10T20:00:00.000Z,5.0794621107917e+76,0xf3fe57b0418d3f6b3f95dc94585f7c1d3af0a8c1e94574df32d48ac2e12bf151,71
72,2024-07-10T20:00:00.000Z,6.966060094073714e+76,0x254894247bb1b37bd563e29b61e60c183bfdfc33b13251a88b5e3fd976f7a525,72
73,2024-07-10T20:00:00.000Z,6.966060094073714e+76,0x254894247bb1b37bd563e29b61e60c183bfdfc33b13251a88b5e3fd976f7a525,73
74,2024-07-10T20:00:00.000Z,7.472389368285989e+76,0xc834fc6ce827bec875439feec0fcc9bc698c2c74ba0e02a47ada863181eea465,74
75,2024-07-10T20:00:00.000Z,7.472389368285989e+76,0xc834fc6ce827bec875439feec0fcc9bc698c2c74ba0e02a47ada863181eea465,75
76,2024-07-10T20:00:00.000Z,1.0275418418880827e+76,0xee71ed978fa78ebfe902f8800d344fe2a8ee91ce840b786932ef4b917712b592,76
77,2024-07-10T20:00:00.000Z,1.0275418418880827e+76,0xee71ed978fa78ebfe902f8800d344fe2a8ee91ce840b786932ef4b917712b592,77
78,2024-07-10T20:00:00.000Z,1.342306163686266e+76,0xeff0647a1457a41fd483c5a807985d5bfb3d4d74fa214b9bad20377e0a5017e8,78
79,2024-07-10T20:00:00.000Z,1.342306163686266e+76,0xeff0647a1457a41fd483c5a807985d5bfb3d4d74fa214b9bad20377e0a5017e8,79
80,2024-07-10T19:00:00.000Z,8.264474900412488e+75,0xf485ccf2443ca2390cc4f830d161faa45a295095cbf9592159aa2d31d3f2aedd,80
81,2024-07-10T19:00:00.000Z,8.264474900412488e+75,0xf485ccf2443ca2390cc4f830d161faa45a295095cbf9592159aa2d31d3f2aedd,81
82,2024-07-10T18:00:00.000Z,4.935132860512067e+76,0xe63a01734bb1d68c03cc5fd8e5b026b73b3239014886e4fffc8df0d6fd4bad50,82
83,2024-07-10T18:00:00.000Z,4.935132860512067e+76,0xe63a01734bb1d68c03cc5fd8e5b026b73b3239014886e4fffc8df0d6fd4bad50,83
84,2024-07-10T16:00:00.000Z,7.560522194895183e+74,0xb96b759ba9b9c4a32e9d8766ead95fe71e57804ad1d3063b9cc246ce3952209f,84
85,2024-07-10T16:00:00.000Z,7.560522194895183e+74,0xb96b759ba9b9c4a32e9d8766ead95fe71e57804ad1d3063b9cc246ce3952209f,85
86,2024-07-10T15:00:00.000Z,1.154780304124428e+77,0x860dd3d28934db8507e437d4b9708c06c0140ace62b466c4248d764631bf3afb,86
87,2024-07-10T15:00:00.000Z,1.154780304124428e+77,0x860dd3d28934db8507e437d4b9708c06c0140ace62b466c4248d764631bf3afb,87
88,2024-07-10T10:00:00.000Z,8.350705726613897e+75,0x49c925349318bcbf089b910c7cbb9b75dcff8fd1b992f6e53b76f785e13e801e,88
89,2024-07-10T10:00:00.000Z,8.350705726613897e+75,0x49c925349318bcbf089b910c7cbb9b75dcff8fd1b992f6e53b76f785e13e801e,89
90,2024-07-10T09:00:00.000Z,8.315816880491734e+74,0x797479e07d791a0f79d0433a514dbb4fcd196e57a047c701e768d61f4d6fc7c8,90
91,2024-07-10T09:00:00.000Z,8.315816880491734e+74,0x797479e07d791a0f79d0433a514dbb4fcd196e57a047c701e768d61f4d6fc7c8,91
92,2024-07-10T04:00:00.000Z,5.088688770149912e+76,0x4b19b2871109c40c80ae709a599edea386639794904ec26638a365efaf245965,92
93,2024-07-10T04:00:00.000Z,5.088688770149912e+76,0x4b19b2871109c40c80ae709a599edea386639794904ec26638a365efaf245965,93
94,2024-07-10T04:00:00.000Z,1.0644150540245695e+77,0xb40404c76df837b074485f6a7e3f616f9554311199b769dbad5b0cb6efb1e6c8,94
95,2024-07-10T04:00:00.000Z,1.0644150540245695e+77,0xb40404c76df837b074485f6a7e3f616f9554311199b769dbad5b0cb6efb1e6c8,95
96,2024-07-10T04:00:00.000Z,4.2152696140315e+75,0xaa9ce395c195046b86250dac7043d5a4e30170635d20c823de30ebc8625539b6,96
97,2024-07-10T04:00:00.000Z,4.2152696140315e+75,0xaa9ce395c195046b86250dac7043d5a4e30170635d20c823de30ebc8625539b6,97
98,2024-07-10T04:00:00.000Z,1.567569032374262e+76,0x38ae6b03b797a2e03b0ad126e3f1416996c406b2e1a50aa03c1ff4c19c25f1f2,98
99,2024-07-10T04:00:00.000Z,1.567569032374262e+76,0x38ae6b03b797a2e03b0ad126e3f1416996c406b2e1a50aa03c1ff4c19c25f1f2,99
100,2024-07-10T04:00:00.000Z,6.07155073127435e+76,0x90c71cda6d5b63fc80ac3acef0af808e86e44b3eaedf9a8daf8284428aa1a52a,100
101,2024-07-10T04:00:00.000Z,6.07155073127435e+76,0x90c71cda6d5b63fc80ac3acef0af808e86e44b3eaedf9a8daf8284428aa1a52a,101
102,2024-07-10T04:00:00.000Z,4.053470853913635e+76,0xb20eed88548ccb6f3d34f5fa128b42459b265a094a1b5a9b9d06d2c85acc96b4,102
103,2024-07-10T04:00:00.000Z,4.053470853913635e+76,0xb20eed88548ccb6f3d34f5fa128b42459b265a094a1b5a9b9d06d2c85acc96b4,103
104,2024-07-10T04:00:00.000Z,5.526316359900823e+76,0xd37960cf65fefc3d18be836278f001f3933bb97acaed0099f57352d1a41ff7e1,104
105,2024-07-10T04:00:00.000Z,5.526316359900823e+76,0xd37960cf65fefc3d18be836278f001f3933bb97acaed0099f57352d1a41ff7e1,105
106,2024-07-10T04:00:00.000Z,9.473133880865737e+76,0x8454f6e704a584cac44bda4b93144c52e08dc84df3bc8e01d40149e2e2390dd5,106
107,2024-07-10T04:00:00.000Z,9.473133880865737e+76,0x8454f6e704a584cac44bda4b93144c52e08dc84df3bc8e01d40149e2e2390dd5,107
108,2024-07-10T04:00:00.000Z,9.110934996383969e+76,0x6d7610d41162f54335f92f2f3304c0208b65cd4a56b90db16c24d657d3355d31,108
109,2024-07-10T04:00:00.000Z,9.110934996383969e+76,0x6d7610d41162f54335f92f2f3304c0208b65cd4a56b90db16c24d657d3355d31,109
110,2024-07-10T04:00:00.000Z,5.961339964443737e+76,0x50e33a96d7b9b57d8819db5038e8b26f65a8914055f9f308d18219290e4c3d27,110
111,2024-07-10T04:00:00.000Z,5.961339964443737e+76,0x50e33a96d7b9b57d8819db5038e8b26f65a8914055f9f308d18219290e4c3d27,111
112,2024-07-10T04:00:00.000Z,2.736953372395541e+76,0xb9040545bc9b5476ebc5558f61d4ba4d11a345e591a85e116e753c8ba433cf96,112
113,2024-07-10T04:00:00.000Z,2.736953372395541e+76,0xb9040545bc9b5476ebc5558f61d4ba4d11a345e591a85e116e753c8ba433cf96,113
114,2024-07-10T04:00:00.000Z,1.6189528503276316e+76,0x3df64947186629092c43e407aae97c575a044dc753f870120c70d20d5cda3303,114
115,2024-07-10T04:00:00.000Z,1.6189528503276316e+76,0x3df64947186629092c43e407aae97c575a044dc753f870120c70d20d5cda3303,115
116,2024-07-10T04:00:00.000Z,1.2332156721294465e+76,0xacacdca1584a7ec454af5b327ddea5d4a9ca9e3b984d6c289346882e3113b041,116
117,2024-07-10T04:00:00.000Z,1.2332156721294465e+76,0xacacdca1584a7ec454af5b327ddea5d4a9ca9e3b984d6c289346882e3113b041,117
118,2024-07-10T04:00:00.000Z,3.8583331972660257e+76,0x44400369efafa9f8629f44beb161d5886d9a7cfbd327276c3d0e50555c814db0,118
119,2024-07-10T04:00:00.000Z,3.8583331972660257e+76,0x44400369efafa9f8629f44beb161d5886d9a7cfbd327276c3d0e50555c814db0,119
120,2024-07-10T04:00:00.000Z,2.69123356140373e+76,0xaffbf99887155b2925e31f701a746b848f6b7498be7d7191b8ffd56a9fac330c,120
121,2024-07-10T04:00:00.000Z,2.69123356140373e+76,0xaffbf99887155b2925e31f701a746b848f6b7498be7d7191b8ffd56a9fac330c,121
122,2024-07-10T04:00:00.000Z,1.1266512582320765e+77,0xba7e6f07449688712403b38b4fb4d7efe4fcb26e521f4880228b5dabc13c7e9a,122
123,2024-07-10T04:00:00.000Z,1.1266512582320765e+77,0xba7e6f07449688712403b38b4fb4d7efe4fcb26e521f4880228b5dabc13c7e9a,123
124,2024-07-09T13:00:00.000Z,8.386110561552917e+76,0x1ee98870698de392c78aae3ef55ba51211cd88fd6cf85e4628fcc0a81aed1f8b,124
125,2024-07-09T13:00:00.000Z,8.386110561552917e+76,0x1ee98870698de392c78aae3ef55ba51211cd88fd6cf85e4628fcc0a81aed1f8b,125
126,2024-07-09T12:00:00.000Z,9.83200786610664e+76,0xef0474d877d0b3baa260ec44b535fc0eef5187ed02c7aa1db4929ea2b3681be3,126
127,2024-07-09T12:00:00.000Z,9.83200786610664e+76,0xef0474d877d0b3baa260ec44b535fc0eef5187ed02c7aa1db4929ea2b3681be3,127
128,2024-07-09T10:00:00.000Z,9.005690937269117e+75,0x708af9403a073880f737f283981e63678416eb758a5faddf9323b80541268d5d,128
129,2024-07-09T10:00:00.000Z,9.005690937269117e+75,0x708af9403a073880f737f283981e63678416eb758a5faddf9323b80541268d5d,129
130,2024-07-09T08:00:00.000Z,3.877810074036305e+76,0xa94b9cedd27c12cb2d661469e915d3a0a09c8c4111c33f22a9dbaa63837a3223,130
131,2024-07-09T08:00:00.000Z,3.877810074036305e+76,0xa94b9cedd27c12cb2d661469e915d3a0a09c8c4111c33f22a9dbaa63837a3223,131
132,2024-07-09T08:00:00.000Z,5.6858681385144383e+76,0x5a0ad9de9892dafbdcc56d06c0370fb76d07b51582603b866a5e4b8a0b16ff27,132
133,2024-07-09T08:00:00.000Z,5.6858681385144383e+76,0x5a0ad9de9892dafbdcc56d06c0370fb76d07b51582603b866a5e4b8a0b16ff27,133
134,2024-07-09T06:00:00.000Z,7.838726547050377e+76,0x70c1589ea00649116bb6ed022eca6d878f51b311b906a74794c960fe652bf462,134
135,2024-07-09T06:00:00.000Z,7.838726547050377e+76,0x70c1589ea00649116bb6ed022eca6d878f51b311b906a74794c960fe652bf462,135
136,2024-07-09T06:00:00.000Z,8.887005934156298e+75,0x4a67f1ed6f4898f50d240a67159ffbf846915fd03de9da7027cd1bb013a76bb8,136
137,2024-07-09T06:00:00.000Z,8.887005934156298e+75,0x4a67f1ed6f4898f50d240a67159ffbf846915fd03de9da7027cd1bb013a76bb8,137
138,2024-07-09T06:00:00.000Z,6.022300501078726e+76,0x5739b5477686111ec19bce091754ed78c2cab676201f561d084f7355cf31829d,138
139,2024-07-09T06:00:00.000Z,6.022300501078726e+76,0x5739b5477686111ec19bce091754ed78c2cab676201f561d084f7355cf31829d,139
140,2024-07-09T06:00:00.000Z,6.11648503768094e+76,0xde9033185c924ad0222b5c965a0794870f44fbc469d2a9c87ae4bc421f1b5736,140
141,2024-07-09T06:00:00.000Z,6.11648503768094e+76,0xde9033185c924ad0222b5c965a0794870f44fbc469d2a9c87ae4bc421f1b5736,141
142,2024-07-09T06:00:00.000Z,1.8758637522546856e+76,0x9f3f11b8b3ed93d01ab4cae91e6fa69294fcfc9dca89d5489d8be8cceb098222,142
143,2024-07-09T06:00:00.000Z,1.8758637522546856e+76,0x9f3f11b8b3ed93d01ab4cae91e6fa69294fcfc9dca89d5489d8be8cceb098222,143
144,2024-07-09T05:00:00.000Z,7.937704079026206e+76,0x164cef473306b661a03ab2de7fb71881dcfc4e3d2439d8c41f7fd20c86228771,144
145,2024-07-09T05:00:00.000Z,8.122700596835428e+76,0x8d2addbc9046d7416bf65bbd2cb0ac7500b99701b5f8c2a1ab933bac53c4c83c,145
146,2024-07-09T05:00:00.000Z,8.122700596835428e+76,0x8d2addbc9046d7416bf65bbd2cb0ac7500b99701b5f8c2a1ab933bac53c4c83c,146
147,2024-07-09T05:00:00.000Z,7.937704079026206e+76,0x164cef473306b661a03ab2de7fb71881dcfc4e3d2439d8c41f7fd20c86228771,147
148,2024-07-09T03:00:00.000Z,1.9719442226172466e+76,0xe6a608526744b3881bfadf3e5826a4a75af4916ebe5d7472e032b2350deb2a5f,148
149,2024-07-09T03:00:00.000Z,1.9719442226172466e+76,0xe6a608526744b3881bfadf3e5826a4a75af4916ebe5d7472e032b2350deb2a5f,149
150,2024-07-09T03:00:00.000Z,3.531446118864609e+75,0x3249dc4c1c8e383f7c1e0d6eaef7ca23fd98d47155d709d1e3a4dfaaaf83797a,150
151,2024-07-09T03:00:00.000Z,3.531446118864609e+75,0x3249dc4c1c8e383f7c1e0d6eaef7ca23fd98d47155d709d1e3a4dfaaaf83797a,151
152,2024-07-08T12:00:00.000Z,7.07341330574868e+76,0xada25c4df1825c8b68957f714dae875c01f44757dea2275b86ca1191ba6f5f05,152
153,2024-07-08T12:00:00.000Z,7.07341330574868e+76,0xada25c4df1825c8b68957f714dae875c01f44757dea2275b86ca1191ba6f5f05,153
154,2024-07-08T10:00:00.000Z,4.025086059620093e+76,0x89471a19b48cac7593f1b6ce8bc1e4fb4f56bc08fb1d91f67e8af20475305c83,154
155,2024-07-08T10:00:00.000Z,4.025086059620093e+76,0x89471a19b48cac7593f1b6ce8bc1e4fb4f56bc08fb1d91f67e8af20475305c83,155
156,2024-07-08T09:00:00.000Z,3.9512202161687985e+76,0xfd2fd3fdd5568600cc69d0f51ba87b11507d4565194f3e93eb390159db24314e,156
157,2024-07-08T09:00:00.000Z,3.9512202161687985e+76,0xfd2fd3fdd5568600cc69d0f51ba87b11507d4565194f3e93eb390159db24314e,157
158,2024-07-08T09:00:00.000Z,5.543185095953349e+76,0x0b07b57c037d2a5687a1fef4783072e113b5453b6614e41883f999fadc79067a,158
159,2024-07-08T09:00:00.000Z,5.543185095953349e+76,0x0b07b57c037d2a5687a1fef4783072e113b5453b6614e41883f999fadc79067a,159
160,2024-07-08T09:00:00.000Z,7.788900635300299e+76,0x2a0ce6b73f818439adbf5fb571852dc0320cb924aea068596333a4ce5ecf9316,160
161,2024-07-08T09:00:00.000Z,7.788900635300299e+76,0x2a0ce6b73f818439adbf5fb571852dc0320cb924aea068596333a4ce5ecf9316,161
162,2024-07-08T08:00:00.000Z,2.2530638297783174e+76,0x292bb50b5b831d6c2b12426650a751b8374dbdb2fce02772cbe7c6668a3cc0e2,162
163,2024-07-08T08:00:00.000Z,2.2530638297783174e+76,0x292bb50b5b831d6c2b12426650a751b8374dbdb2fce02772cbe7c6668a3cc0e2,163
164,2024-07-08T08:00:00.000Z,8.800382061497041e+76,0x83ee4e63efb1c38da700a8ecb1defd11525ee33d599b1146bea3a7e88447cd02,164
165,2024-07-08T08:00:00.000Z,8.800382061497041e+76,0x83ee4e63efb1c38da700a8ecb1defd11525ee33d599b1146bea3a7e88447cd02,165
166,2024-07-08T06:00:00.000Z,1.0949666601744085e+77,0x8bdc2b1b709fc2cfa483dfef2e26fe6797a9f4aae31a7f0660567fe949f5ab86,166
167,2024-07-08T06:00:00.000Z,1.0949666601744085e+77,0x8bdc2b1b709fc2cfa483dfef2e26fe6797a9f4aae31a7f0660567fe949f5ab86,167
168,2024-07-07T22:00:00.000Z,4.2989324069870423e+76,0xde00f06929c9fe2300680e2120fa2eae988aa8756725a9bba03165db840c8d15,168
169,2024-07-07T22:00:00.000Z,4.2989324069870423e+76,0xde00f06929c9fe2300680e2120fa2eae988aa8756725a9bba03165db840c8d15,169
170,2024-07-07T22:00:00.000Z,2.888870119489603e+76,0x9ead46abdcf80d7b7c49c60e9461ab84cbe63b9b78d9e12c299792ad9e0ec27d,170
171,2024-07-07T22:00:00.000Z,2.888870119489603e+76,0x9ead46abdcf80d7b7c49c60e9461ab84cbe63b9b78d9e12c299792ad9e0ec27d,171
172,2024-07-07T21:00:00.000Z,9.325020013211558e+76,0x3b4168d108b5f18156534637ada851375231a00627bd13fde2e6e59852cfe5e6,172
173,2024-07-07T21:00:00.000Z,9.325020013211558e+76,0x3b4168d108b5f18156534637ada851375231a00627bd13fde2e6e59852cfe5e6,173
174,2024-07-07T20:00:00.000Z,9.600867531871769e+76,0x623714613c2d38f65b699bf80a2ea0b116377bf086b1479dd0ed5a03ed6e85da,174
175,2024-07-07T20:00:00.000Z,9.600867531871769e+76,0x623714613c2d38f65b699bf80a2ea0b116377bf086b1479dd0ed5a03ed6e85da,175
176,2024-07-07T18:00:00.000Z,1.0552449231786938e+77,0xae65535fffa118255a3b20f779398f23eef9beb93feebfc40faad439e43a4bbd,176
177,2024-07-07T18:00:00.000Z,1.0552449231786938e+77,0xae65535fffa118255a3b20f779398f23eef9beb93feebfc40faad439e43a4bbd,177
178,2024-07-07T14:00:00.000Z,1.0355336948949831e+76,0x6613c9605e27646889908d3b2bc57f7b05f72ba7ea959e9e92a13bf7085ba761,178
179,2024-07-07T14:00:00.000Z,1.0355336948949831e+76,0x6613c9605e27646889908d3b2bc57f7b05f72ba7ea959e9e92a13bf7085ba761,179
